Date,BTC,ETH,SOL,ADA,DOGE
2022-03-10,0.6984575931080084,0.6955522969983994,0.5539768272445861,0.7265876979833389,0.8995096055816867
2022-03-11,0.6942946373672765,0.6959870767648951,0.5522328816791323,0.7159470197655001,0.8996716524747
2022-03-12,0.6922129678682949,0.6951491582173178,0.5418794131081871,0.7048977020419901,0.8835922230296573
2022-03-13,0.6751531262953233,0.6953113494747248,0.5338664139485055,0.6942628881159569,0.8466527781520511
2022-03-14,0.678717645209564,0.7106562420320507,0.5408766211429277,0.70086338666453,0.8525762588640994
2022-03-15,0.6787814855471379,0.7108750248489136,0.528220471325282,0.7018273360772553,0.8533143051001005
2022-03-16,0.6969531773909244,0.7233137750607918,0.5430082490469998,0.7206386324977143,0.8654282186509368
2022-03-17,0.6731836510131569,0.7096072740653284,0.525375826685769,0.67930502893991,0.8253632283179594
2022-03-18,0.6774454157746869,0.7119597719599154,0.5329764530907072,0.6929588101995273,0.8263074555552691
2022-03-19,0.6808763845527147,0.6714005133423394,0.5085607416788421,0.6500903930620592,0.792587787734889
2022-03-20,0.6820352050469509,0.673827308551038,0.5168976301395695,0.648245626396238,0.7949482173713946
2022-03-21,0.6963346252360462,0.6739772602565092,0.5129276915422866,0.648614930374102,0.7934821446999131
2022-03-22,0.6940457467664484,0.666143833652042,0.5149078396573775,0.6331230867382579,0.7955126682668514
2022-03-23,0.7353953327201932,0.6561147666840175,0.5125541006864444,0.6299738073017058,0.7611335791765393
2022-03-24,0.7319186748767863,0.6537504245724615,0.5294755553619271,0.6299631936371625,0.7799088749091535
2022-03-25,0.7344117326565628,0.6472623263949434,0.5369949256295437,0.6260864902429322,0.7860718676339009
2022-03-26,0.7385884826368813,0.6440230133645136,0.5372277007535144,0.6262222904643127,0.7788591307162688
2022-03-27,0.7302683877962991,0.6557852336977242,0.559841150826284,0.615483470134143,0.7848002745287843
2022-03-28,0.7299959509418038,0.65526762717139,0.5623722202562009,0.6158966896942757,0.7797515884100217
2022-03-29,0.7187645408087737,0.6427279651622507,0.549944133812021,0.5850738149192906,0.7690100697696938
2022-03-30,0.6525040447914887,0.516494387092433,0.5054950967914226,0.5054753929898885,0.6734603489618604
2022-03-31,0.6676149951198815,0.5215322991480393,0.5189267929671906,0.514353937626565,0.6724462070291809
2022-04-01,0.6624600609088589,0.5223546659478611,0.522921327632144,0.5305209274641055,0.7149306410085776
2022-04-02,0.6495918059197094,0.512353422359842,0.5195359245117985,0.5134505709577563,0.695467454026717
2022-04-03,0.6089482075144698,0.4468941558624892,0.5093996006590763,0.44510223792886405,0.6433305945276291
2022-04-04,0.6081600978818282,0.4469236922172915,0.5084630534249588,0.4453901912695466,0.6575752171606154
2022-04-05,0.5970494036852287,0.4457288898395317,0.6474423329506307,0.4358062075345929,0.6440601699216717
2022-04-06,0.6773693690351752,0.47541929632843005,0.8603589407985066,0.4893142820718641,0.7378212723840666
2022-04-07,0.6817704692787159,0.4738136616910395,0.8607221302179219,0.4856202047000734,0.7464407677142615
2022-04-08,0.6971608165183462,0.4232194247582656,0.8604367354286356,0.4649335561402203,0.7706809371188073
2022-04-09,0.6755274964351261,0.37998666966857336,0.8500552088149411,0.4412962535058151,0.744538625326369
2022-04-10,0.6733181666306218,0.3788059780141447,0.8521925327058064,0.4396915107931213,0.739067888515833
2022-04-11,0.7607387141707295,0.4277558491124432,0.9130465006416038,0.500061764064249,0.8276197090558886
2022-04-12,0.766164916058274,0.42131422573166766,0.9081272800071034,0.49452041295978383,0.8242174625096741
2022-04-13,0.7667115088921812,0.4057994533449651,0.9073642169622386,0.4947264425907652,0.8225746989076976
2022-04-14,0.7801833221023621,0.41523418366472786,0.9075323870112777,0.5066531159495994,0.8342542596167957
2022-04-15,0.7722538505550478,0.3962094397676558,0.9039520442399185,0.4825692248911561,0.81986133400603
2022-04-16,0.7722738703331945,0.39609448096275224,0.9059833548696419,0.4813376806309976,0.8198216678040963
2022-04-17,0.780184383488935,0.39398663824904484,0.9107350419963655,0.4693866583772396,0.8209067550107119
2022-04-18,0.7667160841314394,0.4018909616915187,0.9063246300169694,0.47319517178645765,0.8186037763292398
2022-04-19,0.7632972833441759,0.39965881711314727,0.8986928287366204,0.4655822473374016,0.8234238946697007
2022-04-20,0.754956073904568,0.3995731139481508,0.9002373672913528,0.465628278164351,0.8297816714145235
2022-04-21,0.7358642746310105,0.39323489937998324,0.9046576107810373,0.4688877388001538,0.8372989148381498
2022-04-22,0.6274485465185965,0.39432077315736475,0.8901187448624637,0.4658192967439352,0.8270575323988856
2022-04-23,0.623461109225157,0.3859274237809693,0.8788203797166315,0.45984512323566545,0.799744059855343
2022-04-24,0.6204875857311392,0.38428264727882205,0.8718296696374882,0.4599262097844783,0.7941457121491685
2022-04-25,0.6026161163604894,0.3926857657229198,1.0116147531279047,0.46722170462265133,0.7910882570713409
2022-04-26,0.629760973457474,0.3911641920742585,1.0756756923565178,0.4843665885310392,0.7914669992800758
2022-04-27,0.6347521922184712,0.40312055617214126,1.0758859689264668,0.49118066691953277,0.7963303609941342
2022-04-28,0.6305785397460686,0.405344760464173,1.076107724134282,0.4900040071708136,0.7817051032294186
2022-04-29,0.6380092076629532,0.4111448674378897,1.0768620496607688,0.5017843233135498,0.7497668872917884
2022-04-30,0.6485751939955429,0.4067714912299182,1.0836434183807653,0.5016767917047825,0.7908964887447872
2022-05-01,0.6624661762387055,0.40863834507097363,1.0878511819535717,0.488995619477749,0.7534231567256454
2022-05-02,0.6623305602942242,0.40915070618126165,1.0875030387042215,0.49128307505774094,0.7539405504543567
2022-05-03,0.6521402904880719,0.4074006944985858,1.0752001692924384,0.4868866185691986,0.740343235787548
2022-05-04,0.8041092380928133,0.4391310408380248,1.0843407319113056,0.5195609632934565,0.7858227242007884
2022-05-05,0.8686068864314782,0.4899481925799973,0.9899742955542912,0.5445675694513191,0.8152489461231656
2022-05-06,0.8224349118406092,0.47118043903756024,0.8355558361794594,0.5094618820941572,0.7574293582466809
2022-05-07,0.8119973792256827,0.4702485625540384,0.8328753441619013,0.5061478419188932,0.7371031165741876
2022-05-08,0.8000671849146742,0.4769767684727763,0.8332685267273432,0.5185864967919988,0.7190038840409231
2022-05-09,0.9520205044693677,0.5696222031175394,0.9586901500782097,0.595340676224256,0.8450572777260306
2022-05-10,0.962279002285519,0.5786092365060836,0.9581277647065746,0.6163179665049359,0.8710635584265076
2022-05-11,1.0715869552882944,0.5819420840798399,1.1522889158337555,0.6735167910598245,1.134054546614682
2022-05-12,1.0712767396998084,0.5785231816196313,1.1459719592192157,0.6788779850442229,1.1499299031336094
2022-05-13,1.1329264427538777,0.5711434225490679,1.167978364126022,0.6777470148209603,1.1885625423243902
2022-05-14,1.136331218484067,0.5790069636767757,1.1650350442303443,0.6830803970011948,1.2230420893029534
2022-05-15,1.183485163689944,0.5918659385032612,1.1705533799219499,0.6996418473031761,1.2839295782274827
2022-05-16,1.1933425447137673,0.6019900210733746,1.1763679327947791,0.7104519875580685,1.298568238274507
2022-05-17,1.2024432270725374,0.6072105623056634,1.1821185166796544,0.7225873844057378,1.3213985774225576
2022-05-18,1.2448525335177516,0.612999225005568,1.1934044951143175,0.746868771166829,1.3607013253320774
2022-05-19,1.258616834069061,0.637200685705997,1.1994750897061244,0.7671808188784559,1.3542631118709052
2022-05-20,1.2589213447598977,0.6415019379701301,1.2002506430031792,0.7680716318434329,1.3566882357265833
2022-05-21,1.2637683933571373,0.6433363688649378,1.2011416293649118,0.7692602248146418,1.3613632004936456
2022-05-22,1.2698441516635062,0.6532479687569699,1.2046323646050439,0.7816186567465623,1.3764429187930478
2022-05-23,1.2750508165430214,0.6598033458179863,1.2058071339462255,0.784351183360091,1.3824699980669959
2022-05-24,1.2783191905152405,0.6646649423612271,1.2072610201328255,0.7855288380610383,1.3862281873244584
2022-05-25,1.2748884125079298,0.6570369561885466,1.056819227988681,0.7753110471235767,1.380461527916438
2022-05-26,1.2687673865270563,0.6403153813186339,1.0057932035751758,0.7792059487848703,1.3942033067890331
2022-05-27,1.2688068532310959,0.6311305075466799,1.0152969889900907,0.7728738111052923,1.3880615021426967
2022-05-28,1.2723607644011083,0.6291499051886069,1.0177204255520027,0.7738450829924611,1.421196121149491
2022-05-29,1.279170828576611,0.6332997445763558,1.020850727817669,0.7819075174840636,1.4246878681264
2022-05-30,1.380753634682633,0.6761978667452411,1.0370958536932544,0.8441803244556527,1.421940008472173
2022-05-31,1.4040998955468806,0.6723151462556309,1.0254022568443788,0.8342682339621422,1.405644814566127
2022-06-01,1.4434560207230656,0.6926890440828223,1.032976420192832,0.8438505028007529,1.438577192143376
2022-06-02,1.4588497596726375,0.6973419368800833,1.0384487036732004,0.8452408386061124,1.4434709666654
2022-06-03,1.3811693099578917,0.6773657215475016,1.022031660227232,0.8210465996901894,1.4148400719872882
2022-06-04,1.3430806709700867,0.6426333511681105,1.019907148222756,0.8116179173658553,1.4082805163162695
2022-06-05,1.3436041137283743,0.6427223578180297,1.0196933556977064,0.8127335284747379,1.4086462893893448
2022-06-06,1.3635155833705772,0.660769878891035,1.0230994828470286,0.8216306322448326,1.452473672658197
2022-06-07,1.3627342048073623,0.6513111981675157,1.0229415656164875,0.8161632861203938,1.4582843006311126
2022-06-08,1.2487167100290972,0.5617964611643277,0.9110419710451472,0.7550435462199643,1.385750698098277
2022-06-09,1.2464218603935484,0.5573043212418196,0.9020743304147077,0.7401527414947918,1.3765943686572069
2022-06-10,1.1269048156724142,0.5283934770376112,0.567588476370161,0.6846542124382237,1.134773568108845
2022-06-11,1.1066980676309845,0.533309946091324,0.6034314998175256,0.7078998694236971,1.1169524184279112
2022-06-12,1.1063755150608294,0.5575896830891653,0.6039583279905798,0.7134559973125438,1.1078379003874288
2022-06-13,1.1216353354410753,0.7384235347457929,0.766275593324785,0.8617927292442017,1.091765059557163
2022-06-14,1.0855655643141422,0.7237089373386708,0.7646904383603811,0.8458553751772804,1.0379186094355293
2022-06-15,1.1079939114478092,0.7198705929224972,0.8592261637645798,0.8435468849026877,1.1292305274573597
2022-06-16,1.1493715724411957,0.7628761721515604,0.9232228295559888,0.9070502538611693,1.1605300814800124
2022-06-17,1.087061214573054,0.7526768107883665,0.9173853671479546,0.8929524364773546,1.1133462663397335
2022-06-18,1.090113202006819,0.747366620982926,0.9210585291099143,0.8896033348332073,1.106982534774221
2022-06-19,1.1035711298486577,0.7912212168806453,1.0128299911935772,0.9899995037721168,1.1315224972932016
2022-06-20,1.102975101477428,0.7901740046368453,1.0118442058926458,0.98870607433842,1.1366007627467298
2022-06-21,1.1016376720279477,0.782085989747688,1.0471083665162457,0.9773177138065627,1.1269198285381428
2022-06-22,1.0968993024642564,0.7804608338206349,1.055506241406266,0.9861293251709008,1.1205377912398045
2022-06-23,1.1050092168491679,0.7987900172442112,1.0635121788203727,1.0299865214526742,1.1755837725990637
2022-06-24,1.1108452637864872,0.8002161893000345,1.075864108674232,1.0616282211873382,1.2144451229981483
2022-06-25,1.0934177610743114,0.8031623094916829,1.0672460063396891,1.0492142843304704,1.1813407555682678
2022-06-26,1.0825779747816975,0.8031936214560939,1.0797162354781025,1.0471096166072562,1.1870834417149485
2022-06-27,1.0816420058844711,0.801661996042141,1.0796426358641782,1.0432197333011621,1.1640269863069854
2022-06-28,1.0815915437912296,0.7962060995956267,1.1074016860823064,1.0382335531245337,1.1854059513375077
2022-06-29,0.9532833642968295,0.7524926328225353,1.1028928101038205,0.9841669134387909,1.1765511175761605
2022-06-30,0.9058324157255448,0.7507065495102785,1.1088393153399978,0.9842962220321091,1.175135513288716
2022-07-01,0.8416599781838701,0.7370873273272484,1.0993691299797983,0.9763219571513475,1.122060691169398
2022-07-02,0.8201590898320925,0.7300136189703187,1.0971558824178986,0.9764421354637697,1.1223260636208332
2022-07-03,0.8112173895477375,0.7312174748716599,1.0959997212184762,0.9780006129384411,1.1080530967729336
2022-07-04,0.8167805889489478,0.7510911693345107,1.1001592582066975,1.005789524374488,1.1451106447256971
2022-07-05,0.8183614372532525,0.7504009213571396,1.1032553147177022,1.0045130256697383,1.1497353193258466
2022-07-06,0.7854368558560271,0.7340297750159976,1.1042579881469572,1.011608969463549,1.1199104463971112
2022-07-07,0.7932400671709339,0.7582420976743939,1.1074589259409908,1.024314220447098,1.106997971041693
2022-07-08,0.7796838272643373,0.757595879573306,1.108030479023164,1.024306831599202,1.1062813838921688
2022-07-09,0.7860760915354654,0.7573834577794363,1.1082518927952119,1.024109943433557,1.1028917478817133
2022-07-10,0.7444798357785446,0.7573119902259868,1.1031715569798752,1.012223004177903,1.086316306584059
2022-07-11,0.7560478479055981,0.7621584282934298,1.1076197431683927,1.0003932676599336,1.0863145252220627
2022-07-12,0.7038101232881858,0.7523177459422746,1.0850640990341762,0.9998168678854984,1.0506126123055637
2022-07-13,0.6924645697079456,0.589666003771602,0.9540710727272642,0.8854451452685929,1.030408817252333
2022-07-14,0.6787804122514136,0.5921234924349209,0.9509576614270028,0.9083980873521076,1.0339288448675943
2022-07-15,0.6106328585984452,0.5912432101216726,0.8792747598994737,0.9125812638832078,0.9429402637859283
2022-07-16,0.5249477893834279,0.5126847640656552,0.7812831622884252,0.8429399148237894,0.8522857073367651
2022-07-17,0.5217905097179083,0.5161246572255175,0.7788652911911815,0.8440574920518956,0.8561962388885287
2022-07-18,0.5613459356431748,0.5150608781999246,0.7680068494279634,0.9110584915149128,0.9177857519225099
2022-07-19,0.5503562288122029,0.47923911926403095,0.6763141151221668,0.8538657836849362,0.8994791275280102
2022-07-20,0.5680944365759598,0.4802867530609192,0.6766577667066375,0.8565297890495323,0.9208772728904244
2022-07-21,0.5646476520737385,0.4806798438505154,0.632007622549503,0.8590611104649526,0.9218372461239782
2022-07-22,0.5577128012057038,0.4714800397374519,0.6138786619949028,0.8337781437889206,0.9245633532280062
2022-07-23,0.5748211956418651,0.4494895357728751,0.6056912584661942,0.8060308297147363,0.8690445774400025
2022-07-24,0.5649828372626109,0.44944450344388676,0.590700069806853,0.7885068692518966,0.8202369737744829
2022-07-25,0.6073706962942841,0.47930061140411645,0.6349552878620858,0.8503903399728148,0.879450557078545
2022-07-26,0.6072523319685598,0.47503701889997657,0.6006858311323439,0.8419749587953338,0.8570004171003757
2022-07-27,0.659694881277453,0.5215749975277418,0.6380342524200009,0.9103381198211739,0.9118798655236312
2022-07-28,0.6511419297472526,0.5257052310908575,0.5867993387599308,0.9043738742921525,0.8895738854043178
2022-07-29,0.6518078680843811,0.5244469137542079,0.5671369592185632,0.8905444010979331,0.8818788264411641
2022-07-30,0.6494915636249167,0.521703815201731,0.5479046717574374,0.8863999226563702,0.886481501279462
2022-07-31,0.6470674725051877,0.5160942097662653,0.5514875096159625,0.8867361130337903,0.8892537907027244
2022-08-01,0.646440221073523,0.5160386902682143,0.551364029690528,0.8952981688944126,0.891372077167208
2022-08-02,0.6557205416135808,0.519520337536417,0.5582272517387271,0.8962008410064641,0.9066408522392794
2022-08-03,0.650779768774399,0.5052872584114626,0.5492340025787613,0.8826408304103751,0.8699484891297172
2022-08-04,0.6455335056401909,0.5065256566362635,0.5431066685065953,0.8809381375435804,0.8617133571655963
2022-08-05,0.651986659020291,0.5101552553499692,0.5493241773048463,0.8945165502111716,0.8605626371012475
2022-08-06,0.6474022489212548,0.49228054956049744,0.5443553834400222,0.8960963219571735,0.8550576587252539
2022-08-07,0.6483726424238181,0.4926983997972259,0.5416341722669451,0.8937203813006204,0.8554871052182319
2022-08-08,0.6467869122786769,0.49713992062309426,0.5435766697787554,0.8974154848224016,0.8613847397634071
2022-08-09,0.652309123902007,0.4929152529265342,0.5361246170566755,0.8979105005063946,0.8643627404933368
2022-08-10,0.6321278952991671,0.47925556846934947,0.47774003758700184,0.8914162323493842,0.824542526020437
2022-08-11,0.6179830861351043,0.4652359459710531,0.4678467116911073,0.8643958299766665,0.8199031824299454
2022-08-12,0.6075755155411761,0.4527062905055776,0.46384322589689075,0.8534283437061417,0.8162699392052026
2022-08-13,0.6128216456036932,0.4516782514754277,0.4638340213828612,0.8408855722349732,0.8027829839218682
2022-08-14,0.6134174791047755,0.4520589064194448,0.5620430409651743,0.846882160286945,0.8118758561531028
2022-08-15,0.620986696590948,0.45209944175558503,0.5976466795017145,0.8188570434909084,0.8023393261365962
2022-08-16,0.6154267516646807,0.4486948215388977,0.685575586586149,0.8197018343365636,0.8002164679111048
2022-08-17,0.5682226311510182,0.39634584660571703,0.711464043193071,0.6836240198366438,0.7391097011769404
2022-08-18,0.5704222275028878,0.379767134292206,0.7391938444528253,0.6785121369480518,0.7359050884389587
2022-08-19,0.6670833451883024,0.48807933480762744,0.7954557243481566,0.7913943391868443,0.7644588675878504
2022-08-20,0.6642005007388534,0.4906465758963485,0.7985595884761169,0.7874981592342558,0.7594493111839075
2022-08-21,0.6636558591334096,0.4914370459297879,0.7917967252237089,0.7873479213222538,0.7506021506698931
2022-08-22,0.631357240798466,0.49085167906310145,0.7928472633722883,0.7871451196235697,0.7537541962738249
2022-08-23,0.6322191918711897,0.49080224358343766,0.7927844522419742,0.7849658545231418,0.7496512505654352
2022-08-24,0.5950592288575048,0.46251963933307677,0.7530482835061686,0.7225830603439354,0.681116936431293
2022-08-25,0.5945965004285779,0.46298485169499204,0.7540201167266247,0.7243057293690995,0.6808596709015879
2022-08-26,0.5732708481458778,0.44125243514021256,0.7673189750777308,0.7156015750975678,0.6679346604848518
2022-08-27,0.5895507032485585,0.42209899416039126,0.7611887881908864,0.6959885025003852,0.635197901372346
2022-08-28,0.5963157910423662,0.4243000491026763,0.7648983518235631,0.7037924179645442,0.639195798628595
2022-08-29,0.6155306176606742,0.4403074036576507,0.7714271910128024,0.7477280650648829,0.6593527968518361
2022-08-30,0.6150342239816707,0.4434495706651433,0.7765386262977274,0.7490181208537436,0.6597945890835571
2022-08-31,0.6154419328690218,0.44641770857450047,0.7759523214629055,0.7480426416730562,0.6605341695687608
2022-09-01,0.6142739888739711,0.44619870622269536,0.77408177358113,0.7508571320855024,0.6502064507158738
2022-09-02,0.6134486742780068,0.44629488447001553,0.774444863165018,0.7506410636346796,0.6465937128776436
2022-09-03,0.6364663304878555,0.44610756444231997,0.7743643396158036,0.7512917303356316,0.645237286577699
2022-09-04,0.6427580008537692,0.43665176434128417,0.7669579195433014,0.7181650848689967,0.6378728393513786
2022-09-05,0.6422334278509846,0.43595322124428243,0.7661759622134988,0.7198221105450809,0.6384222656679185
2022-09-06,0.66940295029916,0.4530766795743547,0.7844201929199658,0.7259880994515048,0.6426357932704001
2022-09-07,0.6760579008960916,0.45107225859887795,0.7909224833137076,0.7253650494090088,0.657243686602226
2022-09-08,0.6658230640500852,0.4475395176271713,0.7905066146492266,0.716097763776877,0.6563481078276548
2022-09-09,0.6685335853813882,0.5337057659203255,0.7995017105997309,0.6873379845344337,0.6468884571124284
2022-09-10,0.6706854833574188,0.5360539965369044,0.800731327602814,0.6929602648939588,0.646976203006059
2022-09-11,0.6683540154397412,0.5326002515379107,0.7986649670645293,0.6818228025461319,0.6183297051506187
2022-09-12,0.660355444250238,0.5400449800791974,0.7982817595572756,0.6836163251288037,0.6503107261769571
2022-09-13,0.6817976392103048,0.6053842035654248,0.7301185394880763,0.7167117915874064,0.7153029603099146
2022-09-14,0.6830107222916616,0.6054399453102444,0.7167916371557501,0.7253788996361877,0.7188243138162157
2022-09-15,0.6860432874774798,0.6084245807229409,0.6012130241793033,0.7810162074722268,0.7216025133729861
2022-09-16,0.6825088638495662,0.6069635014255781,0.5757239997033688,0.7815421129303871,0.7031225315512312
2022-09-17,0.6761310348341821,0.61071643725164,0.5608491488580744,0.7864691736774423,0.7190207720754835
2022-09-18,0.6155446817110563,0.5392645560257233,0.532331342094873,0.7373973745115612,0.7046085924611507
2022-09-19,0.6169382800733352,0.5377752260754426,0.5303748659669044,0.7434977658048936,0.7216751149793866
2022-09-20,0.6161635977475164,0.541791517260884,0.5302628271119757,0.7441365923397227,0.7200283713534528
2022-09-21,0.6161004938753322,0.543287848665677,0.5306376659505139,0.7569704682505096,0.7176772369232463
2022-09-22,0.6270139698011605,0.561940204956434,0.5445151278874814,0.7758503924168786,0.7346586459917925
2022-09-23,0.6256679691954077,0.5619315216476084,0.5761787944341993,0.7761080430834333,0.7425869624380141
2022-09-24,0.6274135216874489,0.5622527184836742,0.5735253194091067,0.7705719530935545,0.741920082761344
2022-09-25,0.5867614147516689,0.5331850743563545,0.5293591157000614,0.6982606629496924,0.6793561596190778
2022-09-26,0.5733483964369096,0.5372433135329855,0.5293400381235868,0.7058627100444042,0.6919461316416129
2022-09-27,0.5587631624864219,0.5340818348820192,0.5233794053029087,0.6966358196765391,0.6904132420875203
2022-09-28,0.5422136100654817,0.5264014604012842,0.513342466697281,0.6495937870566748,0.6649631773080894
2022-09-29,0.5421411088768191,0.5221841898110816,0.5019576214675409,0.6483024211756089,0.6596140074665627
2022-09-30,0.5415903143817941,0.5210421811154264,0.5038858395050735,0.6443684524860025,0.6634691692226813
2022-10-01,0.5369093126837021,0.5210342695940027,0.503643219675211,0.6399179419876572,0.6671932236158762
2022-10-02,0.5409428912467354,0.5219967436640017,0.5065171466762923,0.6428357622366125,0.6674357043273512
2022-10-03,0.5171597320025649,0.5296149824168163,0.5069335573723318,0.6547235302318752,0.671867425476794
2022-10-04,0.4996299482645222,0.5394341370384593,0.5692853092494636,0.6601101254336134,0.6730177394491788
2022-10-05,0.49981362767274795,0.5394246971453528,0.5717195064359069,0.6541019498885086,0.6730879141611079
2022-10-06,0.45358100756735253,0.5185551277690206,0.544090254254763,0.6484350560227251,0.664491206133993
2022-10-07,0.4402029467796125,0.5182961244353304,0.5375408746102488,0.632990213516359,0.6447353719186313
2022-10-08,0.44007076552775737,0.5186789465220547,0.5387117745623624,0.6324956321613879,0.6407069437780902
2022-10-09,0.4119169454808985,0.42196054706020936,0.5195498082038479,0.6102797220459849,0.6335102910717363
2022-10-10,0.4257722474842337,0.4203012197508917,0.5322664382446413,0.5988359550255565,0.6370949532880295
2022-10-11,0.4296997947716122,0.4195760750770845,0.5324067334640913,0.5988067469307078,0.6450930615639039
2022-10-12,0.43142470691680584,0.4099398684561838,0.5323504376489523,0.6000305815834177,0.6102596259157311
2022-10-13,0.3946161605620175,0.3055348482668249,0.5024696920341378,0.5605322584295065,0.5221434585426958
2022-10-14,0.3862564083812287,0.3065604076304271,0.5020361993167674,0.549111522828045,0.5193120257355323
2022-10-15,0.37939804430791957,0.2974564289716827,0.48872886179978187,0.46663489761972776,0.514058191702503
2022-10-16,0.3792542769257087,0.299053691216623,0.4821207504506038,0.4691064736218159,0.5140735600557671
2022-10-17,0.36673434532022503,0.2974444791811102,0.4768723965872953,0.4660386274780522,0.5050186076589185
2022-10-18,0.2930488934417256,0.2804344416402723,0.41719715907607263,0.3771295713920558,0.4549014546192516
2022-10-19,0.2954157008139771,0.2811735039524665,0.4173793295384624,0.3683501186622422,0.44282980381818815
2022-10-20,0.29672076217653237,0.2632371432856672,0.4191531170951595,0.3512111491513666,0.4366597525104494
2022-10-21,0.31245554679211945,0.2576973070460624,0.41583432265836623,0.3125998977846028,0.43426254204094145
